,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,W,L,W/L%,GB,PS/G,PA/G,SRS,season,Team Code,Player Code,Next Pts,player_year,Pts corr,Adj Pts corr,Pts diff,pts_year,Missing_Prev_Year,Total_Games_Played,Avg_Games_Per_Year,Change_Games_Played,Significant_Drop_Games_Played,Overall_Injury_Metric,Normalized_Injury_Metric
1384,Bones Hyland,PG,0.15384615384615397,LAC,0.6547619047619048,0.012048192771084338,0.44393592677345534,0.3228346456692913,0.3669064748201438,0.399,0.39622641509433965,0.42424242424242425,0.371,0.1652892561983471,0.19658119658119658,0.434,0.33466666666666667,0.1470588235294118,0.13740458015267176,0.843,0.05882352941176471,0.17073170731707318,0.1283422459893048,0.2183098591549296,0.2333333333333333,0.06666666666666667,0.2631578947368421,0.2833333333333333,0.3268698060941828,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,263,,1,1.0,-0.0,1.1683168316831682,1.1976481634660525,0,1.4642857142857144,0.7321428571428572,-0.15476190476190477,0,0.1732142857142857,0.11563215788052708
1461,Bradley Beal,SG,0.42307692307692313,WAS,0.5833333333333334,0.6024096385542169,0.7665903890160183,0.7007874015748031,0.6330935251798562,0.506,0.30188679245283023,0.33333333333333337,0.365,0.6033057851239669,0.5641025641025641,0.552,0.36733333333333335,0.37254901960784315,0.3511450381679389,0.842,0.11764705882352942,0.25203252032520324,0.20855614973262032,0.3802816901408451,0.3,0.15555555555555553,0.5087719298245613,0.35,0.6426592797783933,2023,Washington Wizards,0.4242424242424242,0.6031746031746033,0.409438775510204,0.1607142857142857,0.8067010309278349,0.6540084388185652,0.5143504531722054,2022-2023,36,276,,10,0.7727240350679717,-968.2232159401685,1.0,2.354698084102747,0,8.142857142857142,0.7402597402597402,0.11904761904761912,0,0.924025974025974,0.4781529511152141
1488,Brandon Boston Jr.,SF,0.11538461538461542,LAC,0.24999999999999994,0.012048192771084338,0.2585812356979405,0.1811023622047244,0.19784172661870503,0.418,0.09433962264150944,0.0984848484848485,0.414,0.1487603305785124,0.1794871794871795,0.419,0.31133333333333335,0.12745098039215688,0.1297709923664122,0.763,0.04411764705882353,0.08130081300813008,0.0748663101604278,0.06338028169014084,0.13333333333333333,0.0,0.08771929824561403,0.16666666666666666,0.18005540166204986,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,282,,1,-1.0,7276.0,0.9701492537313433,0.6597214459770628,0,0.8452380952380951,0.42261904761904756,-0.3452380952380953,0,0.0232142857142857,0.04320638210780256
1492,Brandon Clarke,PF,0.3076923076923077,MEM,0.6547619047619048,0.0963855421686747,0.4462242562929062,0.3228346456692913,0.22302158273381295,0.656,0.0,0.007575757575757576,0.167,0.33884297520661155,0.2606837606837607,0.665,0.43866666666666665,0.17647058823529416,0.183206106870229,0.723,0.23529411764705885,0.3170731707317073,0.29411764705882354,0.09154929577464789,0.19999999999999998,0.15555555555555553,0.17543859649122806,0.3833333333333333,0.2770083102493075,2023,Memphis Grizzlies,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.0,0.902061855670103,0.6244725738396624,0.6903323262839879,2022-2023,15,283,,3,-0.8437131336253162,2763.371440906317,0.9615384615384616,1.014956070733943,0,2.7738095238095237,0.6934523809523809,-0.09523809523809523,0,0.3181547619047619,0.1856150007402827
1507,Brandon Ingram,SF,0.2692307692307693,NOP,0.5238095238095238,0.5421686746987953,0.782608695652174,0.7086614173228346,0.6690647482014389,0.484,0.2641509433962264,0.27272727272727276,0.39,0.628099173553719,0.6367521367521368,0.507,0.348,0.5196078431372549,0.4580152671755725,0.882,0.07352941176470588,0.4065040650406504,0.29411764705882354,0.4084507042253521,0.2333333333333333,0.08888888888888889,0.5789473684210525,0.43333333333333335,0.6842105263157894,2023,New Orleans Pelicans,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.1607142857142857,0.8376288659793811,0.6139240506329111,0.6159365558912386,2022-2023,21,287,,6,0.8891629722097245,-0.0,1.0881057268722465,2.506941494712838,0,4.833333333333334,0.6904761904761906,-0.11904761904761907,0,0.5166666666666667,0.2814641920902971
1546,Braxton Key,SF,0.2692307692307693,DET,0.023809523809523808,0.0,0.06864988558352403,0.023622047244094488,0.010791366906474819,1.0,0.0,0.0,0.0,0.024793388429752067,0.01282051282051282,1.0,0.6666666666666666,0.06862745098039216,0.05343511450381679,1.0,0.0,0.024390243902439022,0.0160427807486631,0.0,0.0,0.0,0.0,0.0,0.036011080332409975,2023,Detroit Pistons,0.1515151515151515,0.8888888888888888,0.1288265306122449,0.7321428571428571,0.7319587628865976,0.740506329113924,0.2624622356495468,2022-2023,9,295,,1,-1.0,7199.5,0.18055555555555555,0.13194428919541257,0,0.14285714285714285,0.07142857142857142,-0.09523809523809522,0,-0.007142857142857135,0.02854878462998928
1707,Brook Lopez,C,0.6153846153846154,MIL,0.9166666666666666,0.9397590361445783,0.6956521739130435,0.48031496062992124,0.4136690647482014,0.531,0.3207547169811321,0.3560606060606061,0.374,0.3636363636363637,0.2948717948717949,0.637,0.40399999999999997,0.18627450980392157,0.183206106870229,0.784,0.29411764705882354,0.3821138211382114,0.3582887700534759,0.09154929577464789,0.16666666666666666,0.5555555555555556,0.24561403508771926,0.43333333333333335,0.4404432132963989,2023,Milwaukee Bucks,0.7727272727272727,0.23809523809523808,0.7665816326530611,0.0,0.902061855670103,0.630801687763713,0.6907099697885196,2022-2023,17,319,,14,-0.5314578870064114,360.8953358031538,1.282258064516129,1.613780152466969,0,11.083333333333334,0.7388888888888889,0.7738095238095237,0,1.4143650793650795,0.7149075517544701
1729,Bruce Brown,SF,0.3076923076923077,DEN,0.9404761904761905,0.3734939759036145,0.6521739130434783,0.3543307086614173,0.33453237410071945,0.483,0.2075471698113208,0.24242424242424243,0.358,0.2727272727272727,0.2606837606837607,0.548,0.36333333333333334,0.1470588235294118,0.1450381679389313,0.758,0.11764705882352942,0.26829268292682923,0.2192513368983957,0.23943661971830987,0.3666666666666667,0.13333333333333333,0.2631578947368421,0.39999999999999997,0.3185595567867036,2023,Denver Nuggets,0.696969696969697,0.31746031746031744,0.6887755102040817,0.0,0.8737113402061851,0.6139240506329111,0.6691842900302114,2022-2023,8,322,,4,0.8801629446516162,-0.0,1.277777777777778,1.1671994813440343,0,4.095238095238095,0.819047619047619,0.09523809523809523,0,0.52,0.2830736537741354
1740,Bruno Fernando,C,0.23076923076923084,ATL,0.45238095238095233,0.04819277108433735,0.2379862700228833,0.11811023622047244,0.10431654676258992,0.527,0.0,0.007575757575757576,0.0,0.12396694214876033,0.11965811965811965,0.546,0.35133333333333333,0.08823529411764708,0.09923664122137406,0.7,0.20588235294117646,0.17073170731707318,0.18716577540106952,0.05633802816901409,0.06666666666666667,0.19999999999999998,0.10526315789473684,0.31666666666666665,0.10803324099722991,2023,Atlanta Hawks,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.05357142857142857,0.9407216494845358,0.7320675105485228,0.5664652567975831,2022-2023,0,324,,3,0.020694577179185367,-69.35787541603976,1.3448275862068966,0.39583286758623765,0,1.8333333333333333,0.4583333333333333,0.10714285714285715,0,0.2613095238095238,0.15816793095339704
1778,Bryn Forbes,SG,0.42307692307692313,MIN,0.2857142857142857,0.0,0.2448512585812357,0.09448818897637795,0.118705035971223,0.361,0.11320754716981132,0.13636363636363638,0.304,0.049586776859504134,0.0641025641025641,0.432,0.29733333333333334,0.05882352941176471,0.04580152671755725,1.0,0.029411764705882356,0.032520325203252036,0.0320855614973262,0.04929577464788732,0.09999999999999999,0.022222222222222223,0.08771929824561403,0.15,0.0997229916897507,2023,Minnesota Timberwolves,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.19642857142857142,0.8737113402061851,0.683544303797468,0.5460725075528701,2022-2023,18,332,,6,0.10639357526131028,-191.53883363471888,0.4090909090909091,0.3653841854642194,0,5.0476190476190474,0.7210884353741497,-0.5952380952380952,1,0.698299319727891,0.3691634307810791
1809,Buddy Hield,SF,0.4615384615384617,IND,0.9404761904761905,0.8795180722891567,0.7093821510297482,0.4645669291338583,0.4676258992805755,0.458,0.679245283018868,0.6439393939393939,0.425,0.19008264462809915,0.19230769230769232,0.518,0.3973333333333333,0.12745098039215688,0.12213740458015268,0.822,0.11764705882352942,0.34146341463414637,0.26737967914438504,0.19718309859154928,0.39999999999999997,0.06666666666666667,0.2982456140350877,0.3333333333333333,0.46537396121883656,2023,Indiana Pacers,0.4242424242424242,0.6031746031746033,0.409438775510204,0.4107142857142857,0.8865979381443294,0.7616033755274261,0.44448640483383683,2022-2023,12,338,,6,0.4261904167721652,-783.5815234082523,1.0769230769230769,1.705126198833024,0,6.440476190476191,0.9200680272108844,-0.011904761904761862,0,0.7324829931972789,0.3856686245796252
1870,CJ McCollum,SG,0.5,NOP,0.8809523809523809,0.9036144578313253,0.8077803203661327,0.6141732283464567,0.6438848920863308,0.437,0.5283018867924528,0.5454545454545455,0.389,0.4132231404958678,0.45726495726495725,0.469,0.3433333333333333,0.23529411764705885,0.24427480916030536,0.769,0.10294117647058823,0.2926829268292683,0.23529411764705885,0.4014084507042254,0.3,0.1111111111111111,0.42105263157894735,0.3333333333333333,0.5789473684210525,2023,New Orleans Pelicans,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.1607142857142857,0.8376288659793811,0.6139240506329111,0.6159365558912386,2022-2023,21,349,,9,0.701109098163695,-961.7814608609568,0.9457013574660631,2.12125818783394,0,7.7976190476190474,0.7797619047619048,0.15476190476190477,0,0.9041666666666668,0.4685641128365021
1872,Cade Cunningham,PG,0.11538461538461542,DET,0.13095238095238093,0.14457831325301207,0.7620137299771166,0.6141732283464567,0.672661870503597,0.415,0.2641509433962264,0.38636363636363635,0.279,0.5206611570247934,0.5811965811965812,0.466,0.302,0.2941176470588236,0.2748091603053435,0.837,0.14705882352941177,0.42276422764227645,0.3315508021390374,0.4225352112676056,0.26666666666666666,0.13333333333333333,0.5789473684210525,0.4666666666666666,0.5512465373961218,2023,Detroit Pistons,0.1515151515151515,0.8888888888888888,0.1288265306122449,0.7321428571428571,0.7319587628865976,0.740506329113924,0.2624622356495468,2022-2023,9,350,,1,1.0,-0.0,1.1436781609195403,2.019762580760546,0,0.8809523809523809,0.44047619047619047,-0.6190476190476191,1,0.2464285714285714,0.15098283415054736
1892,Caleb Martin,SF,0.34615384615384626,MIA,0.8333333333333334,0.5903614457831325,0.6704805491990846,0.28346456692913385,0.27697841726618705,0.464,0.22641509433962265,0.25,0.356,0.19834710743801653,0.18803418803418806,0.545,0.36,0.12745098039215688,0.12213740458015268,0.805,0.17647058823529413,0.2926829268292683,0.2566844919786096,0.11267605633802819,0.3333333333333333,0.08888888888888889,0.1929824561403509,0.3333333333333333,0.26592797783933514,2023,Miami Heat,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.0,0.7113402061855667,0.5569620253164556,0.5494712990936556,2022-2023,16,354,,3,0.8248120759481666,-0.0,1.0434782608695652,0.9743578279045849,0,2.357142857142857,0.5892857142857143,0.13095238095238104,0,0.33392857142857146,0.19323120335130337
1909,Cam Reddish,SF,0.1923076923076924,POR,0.46428571428571425,0.24096385542168675,0.5675057208237986,0.2755905511811024,0.2805755395683453,0.446,0.2075471698113208,0.27272727272727276,0.313,0.19834710743801653,0.1794871794871795,0.56,0.3453333333333333,0.15686274509803924,0.1450381679389313,0.853,0.07352941176470588,0.14634146341463414,0.11764705882352942,0.09859154929577464,0.3333333333333333,0.08888888888888889,0.21052631578947367,0.3,0.26869806094182824,2023,Portland Trail Blazers,0.3939393939393939,0.6349206349206349,0.37755102040816324,0.3571428571428571,0.8118556701030926,0.7172995780590719,0.404833836858006,2022-2023,28,357,,3,-0.7063863461740328,2481.711830695921,0.9603960396039604,0.9845073886119244,0,2.011904761904762,0.5029761904761905,-0.10714285714285715,0,0.2193452380952381,0.137905957969361
1911,Cam Thomas,SG,0.11538461538461542,BRK,0.6666666666666666,0.04819277108433735,0.37986270022883295,0.2755905511811024,0.28776978417266186,0.441,0.169811320754717,0.17424242424242423,0.383,0.21487603305785125,0.2435897435897436,0.464,0.3313333333333333,0.25490196078431376,0.2366412213740458,0.868,0.014705882352941178,0.12195121951219512,0.0909090909090909,0.09859154929577464,0.13333333333333333,0.022222222222222223,0.1929824561403509,0.16666666666666666,0.2936288088642659,2023,Brooklyn Nets,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.21428571428571427,0.8118556701030926,0.6139240506329111,0.5932779456193353,2022-2023,2,358,,1,1.0000000000000002,-0.0,1.2470588235294116,1.0758534349779791,0,1.4523809523809523,0.7261904761904762,-0.11904761904761907,0,0.18214285714285713,0.11994321596223685
1917,Cameron Johnson,PF,0.3076923076923077,BRK,0.4880952380952381,0.49397590361445787,0.6521739130434783,0.41732283464566927,0.4064748201438849,0.47,0.4716981132075472,0.4621212121212121,0.404,0.2396694214876033,0.22222222222222224,0.548,0.38599999999999995,0.23529411764705885,0.22137404580152673,0.842,0.11764705882352942,0.2926829268292683,0.23529411764705885,0.13380281690140844,0.39999999999999997,0.06666666666666667,0.15789473684210525,0.3333333333333333,0.4293628808864266,2023,Brooklyn Nets,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.21428571428571427,0.8118556701030926,0.6139240506329111,0.5932779456193353,2022-2023,2,360,,3,0.9743663613722138,-0.0,1.2400000000000002,1.5731819096376114,0,2.630952380952381,0.6577380952380952,-0.28571428571428575,0,0.24315476190476187,0.14940211285392044
1927,Cameron Payne,PG,0.3846153846153848,PHO,0.5595238095238095,0.18072289156626506,0.46224256292906174,0.30708661417322836,0.3381294964028777,0.415,0.2641509433962264,0.29545454545454547,0.368,0.2066115702479339,0.2393162393162393,0.448,0.32666666666666666,0.09803921568627452,0.09923664122137406,0.766,0.04411764705882353,0.16260162601626016,0.11764705882352942,0.31690140845070425,0.2333333333333333,0.044444444444444446,0.2982456140350877,0.3,0.2853185595567867,2023,Phoenix Suns,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.05357142857142857,0.8170103092783503,0.5949367088607591,0.6329305135951662,2022-2023,27,363,,7,0.8183184508695411,-1359.0223672815905,0.9537037037037036,1.0454047528559611,0,3.7976190476190474,0.47470238095238093,-0.11904761904761907,0,0.39151785714285714,0.22103752797833148
1936,Caris LeVert,SG,0.3846153846153848,CLE,0.8690476190476191,0.3614457831325301,0.6910755148741419,0.3385826771653543,0.3597122302158273,0.431,0.3207547169811321,0.33333333333333337,0.392,0.21487603305785125,0.2393162393162393,0.462,0.3446666666666667,0.17647058823529416,0.183206106870229,0.722,0.10294117647058823,0.25203252032520324,0.2032085561497326,0.2746478873239437,0.3333333333333333,0.06666666666666667,0.2807017543859649,0.3833333333333333,0.335180055401662,2023,Cleveland Cavaliers,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.125,0.7835051546391751,0.4957805907172994,0.7518882175226587,2022-2023,6,365,,6,0.5087177060482826,-1019.1795870887307,0.7117647058823529,1.2280968455880705,0,4.583333333333334,0.6547619047619049,0.19047619047619047,0,0.5809523809523811,0.31250381027860763
1958,Carlik Jones,PG,0.2692307692307693,CHI,0.07142857142857142,0.0,0.18306636155606407,0.07086614173228346,0.07553956834532374,0.4,0.07547169811320756,0.06818181818181819,0.5,0.03305785123966942,0.05555555555555556,0.333,0.3333333333333333,0.06862745098039216,0.08396946564885498,0.625,0.014705882352941178,0.048780487804878044,0.0374331550802139,0.06338028169014084,0.09999999999999999,0.0,0.05263157894736842,0.049999999999999996,0.08033240997229917,2023,Chicago Bulls,0.5,0.5238095238095237,0.4872448979591837,0.3214285714285714,0.804123711340206,0.5991561181434597,0.6061178247734139,2022-2023,5,370,,1,1.0,-0.0,3.625,0.29433726051284337,0,0.11904761904761904,0.05952380952380952,0.023809523809523808,0,0.024999999999999998,0.044068593724144525
2053,Cedi Osman,SF,0.34615384615384626,CLE,0.9047619047619048,0.024096385542168676,0.459954233409611,0.2440944881889764,0.24820143884892087,0.451,0.28301886792452835,0.3106060606060606,0.372,0.1322314049586777,0.11965811965811965,0.564,0.37333333333333335,0.09803921568627452,0.10687022900763359,0.694,0.04411764705882353,0.16260162601626016,0.1229946524064171,0.1056338028169014,0.16666666666666666,0.022222222222222223,0.12280701754385963,0.26666666666666666,0.24099722991689748,2023,Cleveland Cavaliers,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.125,0.7835051546391751,0.4957805907172994,0.7518882175226587,2022-2023,6,387,,5,0.282690808059957,-592.3314731549633,0.8130841121495328,0.8830117815385301,0,4.738095238095238,0.7896825396825397,0.13095238095238093,0,0.5920634920634921,0.31786868255806866
2112,Charles Bassey,C,0.15384615384615397,SAS,0.4047619047619047,0.024096385542168676,0.3318077803203661,0.19685039370078738,0.14028776978417265,0.644,0.01886792452830189,0.015151515151515152,0.375,0.19834710743801653,0.15384615384615385,0.661,0.43733333333333335,0.05882352941176471,0.08396946564885498,0.595,0.3088235294117647,0.2764227642276423,0.29411764705882354,0.09154929577464789,0.16666666666666666,0.19999999999999998,0.21052631578947367,0.35,0.15789473684210525,2023,San Antonio Spurs,0.2272727272727273,0.8095238095238095,0.2066326530612245,0.5178571428571428,0.8015463917525771,0.8375527426160336,0.18353474320241692,2022-2023,30,403,,1,1.0000000000000002,-0.0,1.9,0.5785249603183473,0,0.6666666666666665,0.33333333333333326,0.14285714285714285,0,0.14285714285714282,0.10097456040271376
2238,Chimezie Metu,PF,0.2692307692307693,SAC,0.7738095238095238,0.0,0.2379862700228833,0.15748031496062992,0.118705035971223,0.589,0.01886792452830189,0.045454545454545456,0.237,0.1487603305785124,0.11538461538461539,0.663,0.4066666666666666,0.07843137254901962,0.08396946564885498,0.74,0.10294117647058823,0.18699186991869918,0.16042780748663102,0.04225352112676056,0.09999999999999999,0.06666666666666667,0.08771929824561403,0.19999999999999998,0.13573407202216067,2023,Sacramento Kings,0.6212121212121212,0.3968253968253968,0.610969387755102,0.0,1.0,0.7320675105485228,0.6412386706948641,2022-2023,29,425,,4,0.6826465544361394,-1976.6713630252852,0.550561797752809,0.497328474659632,0,2.4285714285714284,0.48571428571428565,0.07142857142857151,0,0.3128571428571429,0.18305710627846825
